Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
candidate734	0.00589690745955873	0.185486835250692	0.991137324626545	0.999987901646542	-0.40603
candidate735	0.222827367018026	0.986397344707331	0.786374836747859	0.999987901646542	-0.22887
candidate736	0.301943752385958	0.999663040323235	0.49847875022329	0.999987901646542	0.034787
candidate737	0.830566153458242	0.999663040323235	0.181703441769738	0.730792674562963	0.22123
candidate738	0.90603015397956	0.999663040323235	0.46515277240005	0.999987901646542	0.073852
candidate739	0.493809900026419	0.999663040323235	0.822273517499916	0.999987901646542	-0.10439
candidate74	0.952148732921414	0.999663040323235	0.00532846403431918	0.185894580930113	0.69653
candidate740	0.43235255140665	0.999663040323235	0.865216706001666	0.999987901646542	-0.15432
candidate741	0.720142011145678	0.999663040323235	0.458864197581828	0.999987901646542	-0.023076
candidate742	0.0289322230617584	0.396440551523969	0.966766501371304	0.999987901646542	-0.55548
candidate743	0.959764522036715	0.999663040323235	0.10715592799291	0.577949767889006	0.28033
candidate744	0.999553047404907	0.999663040323235	0.0022337599079952	0.15385021366317	0.63162
candidate745	0.727286886820637	0.999663040323235	0.685129112568181	0.999987901646542	-0.021608
candidate746	0.617099855381176	0.999663040323235	0.456461533326733	0.999987901646542	0.11594
candidate748	0.638483822645314	0.999663040323235	0.621395287629331	0.999987901646542	-0.019192
candidate749	0.949309134178994	0.999663040323235	0.0995141364527302	0.567212425848565	0.33705
candidate75	0.594006403827812	0.999663040323235	0.796074078410827	0.999987901646542	-0.10927
candidate750	0.723080720632325	0.999663040323235	0.596783092498854	0.999987901646542	-0.1075
candidate751	0.983551737373395	0.999663040323235	0.0271531925988706	0.364912417609212	0.48545
candidate752	0.61870819152512	0.999663040323235	0.820765591327773	0.999987901646542	-0.061946
candidate753	0.169873335662268	0.908739883008832	0.864387813802518	0.999987901646542	-0.35887
candidate754	0.489688157491082	0.999663040323235	0.932191004115478	0.999987901646542	-0.17162
candidate755	0.0316099629979888	0.405048595625392	0.98794159865081	0.999987901646542	-0.38948
