Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
candidate653	0.239508570541632	0.858498252850524	0.757085783357019	0.99999213499434	-0.16449
candidate654	0.929010073378533	0.998439206190938	0.029355451230636	0.360093535095802	0.47143
candidate655	0.809057578779734	0.998439206190938	0.425649853481618	0.99999213499434	0.17446
candidate656	0.752880894404987	0.998439206190938	0.609143865643634	0.99999213499434	-0.072079
candidate657	0.921320047223834	0.998439206190938	0.0173594184708945	0.360093535095802	0.49704
candidate658	0.129184976648219	0.716035240580257	0.525964889388648	0.99999213499434	-0.1978
candidate659	0.988093734473144	0.998439206190938	0.0311174614623682	0.365702625448652	0.42046
candidate66	0.840831456464189	0.998439206190938	0.198950642431506	0.860101650655813	0.26177
candidate660	0.00173739064132423	0.0526443826851963	0.837844255297287	0.99999213499434	-0.66752
candidate661	0.983783837252001	0.998439206190938	0.145249563332112	0.749324850087156	0.26208
candidate662	0.818057992884867	0.998439206190938	0.185644037076312	0.83996318414856	0.22246
candidate663	0.949393959877545	0.998439206190938	0.45396688188132	0.99999213499434	0.22123
candidate664	0.490029923932332	0.998439206190938	0.283041140912081	0.983814388119944	0.1659
candidate665	0.519928443762112	0.998439206190938	0.347813010038287	0.99999213499434	0.15258
candidate666	0.427266331271279	0.998439206190938	0.869487731823878	0.99999213499434	-0.086243
candidate667	0.403141404380921	0.998439206190938	0.636284403175568	0.99999213499434	-0.013061
candidate668	0.995710613215361	0.998439206190938	0.0233249845718591	0.360093535095802	0.45541
candidate669	0.457093220542519	0.998439206190938	0.727826706531922	0.99999213499434	-0.076197
candidate67	0.957149511673398	0.998439206190938	0.117735600722723	0.711918403618157	0.26514
candidate670	0.941973839042491	0.998439206190938	0.00854137524946466	0.2773434786885	0.64868
candidate672	0.624432900703839	0.998439206190938	0.902102381822462	0.99999213499434	-0.075385
candidate673	0.0143360138857828	0.219818879582002	0.801913672455662	0.99999213499434	-0.62631
candidate674	0.829049651825233	0.998439206190938	0.173294639952996	0.814247252015017	0.23729
candidate675	0.176100190540212	0.755903087082903	0.699529740991668	0.99999213499434	-0.28859
candidate676	0.662110331525451	0.998439206190938	0.419557429414192	0.99999213499434	0.15783
candidate677	0.254742306499969	0.868010822148043	0.564930392719823	0.99999213499434	0.14922
